userId,restoId,rating,service
1019,132856,1,1
1019,132921,1,1
1019,135079,1,1
1019,135086,1,1
1020,132768,3,3
1020,135088,2,3
1020,135109,3,3
1021,132668,3,3
1021,132715,3,3
1021,132740,3,3
1022,135025,1,1
1022,135032,2,2
1022,135052,3,3
1022,135057,3,3
1022,135060,2,2
1022,135073,3,3
1023,132715,1,1
1023,132717,1,1
1023,132733,3,3
1023,132740,1,1
1024,132825,2,2
1024,132834,2,2
1024,135027,2,3
1024,135028,2,2
1024,135030,2,2
1024,135032,3,3
1024,135039,3,3
1024,135041,2,2
1024,135042,2,3
1024,135060,2,1
1024,135073,2,3
1024,135106,2,2
1025,132825,1,1
1025,132846,3,3
1025,132866,3,2
1025,132958,2,1
1025,135028,3,2
1025,135071,3,3
1026,132626,3,3
1026,132665,3,3
1026,132706,1,3
1027,132872,2,2
1027,132875,2,2
1027,132921,2,2
1027,132925,2,2
1027,132937,2,2
1027,132951,2,2
1027,135042,2,2
1027,135052,2,2
1027,135085,2,2
1028,132613,3,3
1028,132630,3,3
1028,132663,1,1
1028,132732,2,2
1028,132733,2,2
1028,132740,2,2
1028,135104,1,2
1029,132754,1,1
1029,132825,2,2
1029,132834,1,2
1029,132862,2,2
1029,132921,2,2
1029,132922,2,2
1029,132937,2,2
1029,135059,3,2
1029,135085,2,2
1030,132767,1,1
1030,134986,3,3
1030,135018,3,3
1030,135019,1,1
1030,135088,2,1
1030,135109,1,1
1031,132663,1,1
1031,132665,1,1
1031,132668,1,1
1032,132834,2,2
1032,132856,2,2
1032,132872,2,2
1032,135032,1,1
1032,135042,1,2
1032,135058,3,2
1032,135060,2,2
1032,135079,3,3
1032,135085,2,2
1033,132572,2,1
1033,132921,3,2
1033,132951,3,2
1033,135028,3,2
1033,135030,3,2
1033,135046,3,2
1033,135075,3,2
1033,135085,3,3
1034,132723,2,1
1034,135035,2,2
1034,135049,1,1
1034,135055,1,1
1034,135086,2,2
1035,132583,2,1
1035,132773,3,2
1035,134986,3,3
1035,135018,2,3
1036,132754,3,3
1036,132825,3,3
1036,132834,2,3
1036,135025,3,3
1036,135042,3,3
1036,135052,3,3
1036,135059,3,3
1036,135079,3,3
1036,135085,3,3
1037,132845,1,1
1037,132851,3,3
1037,132854,2,3
1037,132869,2,2
1037,135054,3,2
1037,135071,2,1
1038,132854,2,3
1038,132856,1,2
1038,132858,1,3
1038,132861,2,2
1038,132862,3,3
1039,132626,3,3
1039,132665,2,2
1040,132773,2,2
1040,134999,2,2
1040,135019,2,3
1041,132768,3,3
1041,134983,3,3
1041,135021,3,3
1041,135109,2,3
1042,132768,3,3
1042,134986,3,3
1042,135021,2,3
1043,132608,2,2
1043,132609,2,3
1043,132613,2,2
1043,132630,2,2
1043,132732,2,2
1044,132583,2,3
1044,132768,3,3
1044,134986,3,3
1044,135088,3,3
1045,132825,3,2
1045,132834,2,2
1045,132856,2,3
1045,135032,1,1
1045,135041,2,3
1045,135052,2,3
1045,135060,3,3
1045,135085,3,3
1046,132572,2,3
1046,132861,2,3
1046,132921,3,2
1046,132951,2,2
1046,135026,2,1
1046,135044,2,2
1046,135058,3,3
1046,135085,2,3
1047,132875,1,1
1048,132723,3,3
1048,132755,3,3
1048,135026,3,3
1048,135034,3,3
1048,135048,1,2
1048,135049,2,1
1049,132825,1,1
1049,132862,1,1
1049,132921,1,1
1049,135032,1,1
1049,135041,1,1
1049,135042,1,1
1049,135052,1,1
1049,135085,1,1
1050,132560,1,3
1050,132584,1,1
1050,132594,1,3
1050,132608,1,1
1050,132609,1,1
1050,132732,1,2
1050,132740,1,3
1051,132768,2,3
1051,135088,2,2
1051,135109,2,2
1052,132851,2,1
1052,132866,3,3
1052,132869,3,3
1052,132870,2,2
1053,132754,2,3
1053,132825,2,3
1053,135025,3,2
1053,135032,3,3
1053,135042,3,2
1053,135053,3,3
1053,135060,3,3
1054,132856,3,3
1054,135025,3,3
1054,135032,2,2
1054,135039,3,3
1054,135041,3,3
1054,135052,3,3
1054,135060,3,3
1055,132572,3,3
1055,132754,3,3
1055,132825,3,3
1055,135025,3,3
1055,135028,3,3
1055,135048,3,3
1055,135075,3,3
1055,135106,3,3
1056,132825,3,3
1056,135027,3,3
1056,135052,3,3
1056,135085,3,3
1057,132825,2,2
1057,132834,2,1
1057,132862,2,1
1057,132954,2,1
1057,135030,2,1
1057,135043,2,2
1057,135046,2,1
1057,135075,1,2
1058,132872,3,3
1058,132885,2,2
1058,135043,2,3
1058,135053,3,2
1058,135055,3,3
1058,135058,3,3
1059,132754,3,3
1059,132825,3,2
1059,132862,1,1
1059,132955,3,2
1059,135028,2,2
1059,135030,3,3
1059,135044,3,2
1059,135075,3,3
1059,135085,3,3
1060,132717,3,3
1060,132733,3,2
1060,132740,2,3
1061,132572,2,3
1061,132723,3,3
1061,132754,3,3
1061,132825,2,3
1061,132834,2,3
1061,132921,2,3
1061,132954,3,2
1061,132955,3,3
1061,132958,3,3
1061,135026,3,3
1061,135034,3,3
1061,135041,3,3
1061,135046,2,3
1061,135048,3,3
1061,135058,2,2
1061,135075,3,3
1061,135086,2,2
1062,132825,1,1
1062,132834,1,1
1062,132872,1,1
1062,135052,1,1
1062,135053,1,1
1062,135085,1,1
1063,132584,3,2
1063,132609,2,1
1063,132667,2,3
1063,135104,2,3
1064,135042,2,3
1064,135052,3,1
1064,135057,2,2
1064,135060,2,1
1064,135069,1,1
1065,132626,2,1
1065,132665,2,2
1065,132706,3,2
1066,132767,2,3
1066,134999,2,2
1066,135019,3,2
1067,132560,2,1
1067,132584,3,3
1067,132630,2,1
1067,132732,2,3
1067,132733,2,2
1067,135104,1,1
1068,132594,2,2
1068,132630,2,2
1068,132663,2,2
1068,132732,1,1
1068,132733,2,2
1068,132740,1,1
1068,135104,2,2
1069,132845,1,1
1069,132846,1,1
1069,132851,2,1
1069,132858,1,1
1069,135069,1,1
1070,132608,3,3
1070,132609,2,2
1070,132613,2,2
1071,132825,3,3
1071,132834,2,2
1071,132856,3,3
1071,132862,3,3
1071,135025,3,3
1071,135028,3,3
1071,135030,3,3
1071,135032,3,3
1071,135039,3,3
1071,135042,3,3
1071,135052,3,3
1071,135060,2,3
1072,132773,3,2
1072,135088,1,2
1073,132572,1,1
1073,132834,1,1
1073,132862,1,1
1073,132951,1,1
1073,132954,1,1
1073,135052,1,1
1073,135060,1,1
1074,134976,3,3
1075,132834,2,3
1075,135032,2,2
1075,135039,3,3
1075,135041,2,2
1075,135057,3,2
1076,135027,1,2
1076,135039,3,3
1076,135042,3,3
1076,135073,3,2
1077,132825,3,3
1077,135027,1,2
1077,135060,2,3
1077,135085,3,3
1078,132834,1,3
1078,132885,2,2
1078,135041,3,2
1078,135052,3,3
1078,135060,3,3
1078,135106,3,3
1079,132766,2,3
1079,132768,3,3
1079,134976,2,2
1079,134986,3,3
1080,132608,3,3
1080,132668,2,2
1080,132715,2,2
1080,132733,2,2
1081,132825,2,1
1081,135027,1,2
1081,135028,2,3
1081,135030,2,2
1081,135032,1,2
1081,135039,1,1
1081,135043,1,1
1081,135052,1,2
1081,135069,2,1
1081,135085,2,3
1082,132560,1,1
1082,132594,1,1
1082,132608,1,1
1082,132609,1,1
1082,132613,1,1
1082,132630,2,2
1082,132663,1,1
1082,132732,1,1
1082,132733,1,1
1083,132572,3,3
1083,132723,2,2
1083,132755,3,3
1083,135034,3,3
1083,135044,2,3
1083,135046,3,3
1083,135049,1,1
1083,135072,2,3
1083,135074,3,3
1084,132723,2,1
1084,132861,3,3
1084,132862,3,3
1084,135026,3,3
1084,135030,3,3
1084,135035,3,3
1084,135058,2,1
1084,135072,3,3
1084,135085,3,3
1085,132825,3,3
1085,132872,1,3
1085,132885,1,1
1085,135042,1,1
1085,135043,3,3
1085,135055,3,3
1085,135059,3,3
1086,132921,2,2
1086,132922,3,2
1086,132937,3,1
1086,132951,2,2
1086,135041,3,3
1086,135060,2,2
1086,135085,3,2
1087,132560,2,3
1087,132594,2,3
1087,132663,2,3
1087,132667,3,3
1087,132732,3,3
1087,132740,2,3
1087,135104,2,3
1088,135032,3,3
1088,135041,3,3
1088,135054,3,3
1088,135057,2,3
1088,135069,2,3
1088,135071,1,1
1089,132754,2,2
1089,132834,2,2
1089,132872,2,2
1089,132875,2,2
1089,132921,2,2
1089,132951,2,2
1089,135026,2,2
1089,135028,2,2
1089,135058,2,2
1089,135072,2,2
1089,135079,1,1
1089,135085,2,2
1090,132572,2,2
1090,132862,3,3
1090,132922,3,3
1090,132925,3,3
1090,132954,3,3
1090,135025,3,3
1090,135052,3,3
1090,135085,3,3
1091,132572,3,3
1091,132825,1,2
1091,132861,2,2
1091,132875,2,3
1091,135035,2,2
1091,135075,3,3
1091,135086,2,2
1092,132572,2,1
1092,132723,2,2
1092,135025,3,2
1092,135046,1,1
1092,135071,2,1
1092,135085,1,1
1093,132767,3,3
1093,134976,3,3
1093,134999,3,3
1093,135019,3,3
1094,135054,1,1
1094,135057,1,2
1094,135069,1,2
1094,135071,1,2
1095,132723,3,3
1095,132861,2,2
1095,132872,2,3
1095,135034,3,3
1095,135035,3,3
1095,135055,3,3
1095,135058,2,3
1095,135072,3,3
1095,135086,2,3
1096,132723,2,3
1096,132875,3,3
1096,132955,3,3
1096,132958,2,3
1096,135025,3,3
1096,135026,3,3
1096,135055,3,3
1096,135072,2,3
1096,135075,2,3
1096,135086,2,1
1097,132861,3,3
1097,132921,3,3
1097,132954,2,2
1097,132955,3,3
1097,132958,3,2
1097,135026,2,1
1097,135034,3,3
1097,135049,3,2
1097,135053,3,3
1097,135058,3,2
1097,135079,3,2
1097,135086,3,1
1098,132825,2,2
1098,132856,2,3
1098,132861,3,3
1098,132862,2,3
1098,132885,2,2
1098,132921,2,3
1098,135032,3,2
1098,135046,2,3
1098,135060,3,2
1098,135079,3,2
1098,135085,2,3
1099,132834,3,3
1099,132856,2,2
1099,132872,2,2
1099,132885,1,1
1099,135042,2,2
1099,135043,3,3
1099,135060,3,3
1100,132768,3,3
1100,134976,3,3
1100,135021,3,2
1101,132856,2,1
1101,135027,3,2
1101,135032,3,3
1101,135039,2,2
1101,135041,1,1
1101,135052,3,2
1101,135073,2,2
1101,135106,1,1
1102,132846,3,3
1102,132854,3,3
1102,132858,3,3
1102,132870,3,3
1103,132584,2,3
1103,132613,3,3
1103,132630,2,3
1103,132663,2,1
1103,132667,2,3
1103,132732,1,1
1103,132733,3,3
1103,135104,2,3
1104,132825,2,3
1104,132834,2,3
1104,135025,3,2
1104,135030,3,2
1104,135032,3,2
1104,135039,1,1
1104,135041,2,3
1104,135052,2,2
1104,135085,3,3
1105,135039,1,1
1105,135052,1,1
1105,135054,1,1
1105,135057,1,1
1105,135069,1,1
1106,132754,3,3
1106,132834,3,2
1106,132856,1,2
1106,132862,3,3
1106,135028,3,2
1106,135030,3,3
1106,135032,1,1
1106,135039,3,2
1106,135041,2,2
1106,135042,3,1
1106,135052,1,1
1106,135079,3,3
1106,135085,3,3
1106,135106,1,1
1107,132584,3,3
1107,132733,3,3
1108,132572,2,3
1108,132723,3,3
1108,135028,2,2
1108,135032,3,2
1108,135046,2,3
1108,135058,2,2
1108,135074,3,3
1108,135075,3,3
1108,135085,2,3
1108,135086,2,2
1109,132825,3,3
1109,132856,2,2
1109,132872,2,2
1109,135028,3,3
1109,135032,3,3
1109,135042,3,3
1109,135058,3,3
1109,135085,3,3
1110,132767,3,3
1110,134999,3,3
1110,135021,2,3
1111,132845,3,3
1111,132851,3,2
1111,132854,3,3
1111,132858,2,2
1111,132869,1,1
1111,132870,1,1
1111,135071,3,3
1112,132572,1,1
1112,132834,2,1
1112,132862,2,2
1112,132921,2,1
1112,132954,1,1
1112,135026,2,2
1112,135046,1,1
1112,135048,1,1
1112,135079,2,1
1112,135086,1,1
1113,132854,1,1
1113,132856,1,2
1113,135032,1,1
1113,135046,3,3
1113,135057,3,3
1113,135079,2,3
1113,135085,2,3
1114,132723,1,1
1114,132754,1,1
1114,132755,2,3
1114,132825,1,1
1114,132834,1,1
1114,132872,2,2
1114,132951,1,1
1114,135053,1,1
1114,135058,1,1
1114,135072,1,1
1115,135054,1,1
1115,135057,3,3
1115,135069,2,1
1115,135071,3,3
1116,132825,3,3
1116,132834,3,3
1116,135025,3,3
1116,135027,1,3
1116,135030,2,3
1116,135052,3,3
1116,135059,1,3
1116,135060,1,1
1116,135085,3,3
1117,132766,1,1
1117,132773,2,3
1117,135018,2,2
1117,135088,2,2
1118,132583,1,1
1118,132768,1,1
1118,134983,1,1
1118,135021,3,1
1119,132583,3,3
1119,132768,3,3
1119,134986,3,3
1119,135021,1,1
1120,132845,2,1
1120,132846,3,3
1120,135026,2,2
1120,135032,2,2
1120,135057,3,3
1120,135085,1,1
1121,132767,3,3
1121,134999,3,3
1121,135019,3,3
1121,135021,1,1
1122,132754,3,2
1122,132834,3,2
1122,132872,3,3
1122,135030,3,2
1122,135053,3,3
1122,135058,3,1
1122,135079,3,3
1122,135085,3,3
1123,132584,2,3
1123,132594,2,2
1123,132608,2,3
1123,132613,2,3
1123,132667,2,3
1123,132733,2,3
1123,132740,2,2
1123,135104,3,3
1124,135032,2,2
1124,135039,2,2
1124,135054,2,2
1124,135057,2,2
1124,135069,2,2
1124,135071,2,1
1125,135032,2,3
1125,135042,2,2
1125,135043,2,2
1125,135060,2,1
1126,135041,3,2
1126,135052,3,2
1126,135054,2,3
1126,135057,3,3
1126,135069,1,1
1126,135106,3,3
1127,135021,3,2
1128,132872,1,1
1128,132875,1,1
1128,132921,1,1
1128,132925,1,1
1128,132951,1,1
1128,132954,1,1
1128,135053,1,1
1128,135058,1,1
1128,135060,1,1
1128,135079,1,1
1129,132665,1,1
1129,132706,1,1
1130,132626,1,1
1130,132706,2,3
1131,132851,3,3
1131,132866,3,3
1131,132869,2,3
1131,132870,1,3
1131,135054,3,2
1132,132825,3,3
1132,135025,2,2
1132,135027,3,2
1132,135028,3,3
1132,135032,2,1
1132,135052,3,3
1132,135085,3,3
1133,132766,2,2
1133,132767,1,1
1133,134983,2,2
1133,134986,3,3
1133,135019,2,3
1133,135021,3,3
1134,132572,1,1
1134,132754,3,2
1134,132825,2,3
1134,135026,1,1
1134,135044,2,2
1134,135046,3,2
1134,135055,3,3
1134,135059,3,2
1134,135074,3,3
1134,135075,3,2
1134,135079,2,2
1134,135085,3,2
1135,132825,1,1
1135,132834,1,1
1135,132856,1,1
1135,135028,1,1
1135,135032,1,1
1135,135041,1,1
1135,135042,1,1
1135,135052,1,1
1135,135058,1,1
1135,135060,1,1
1135,135085,1,1
1135,135106,1,1
1136,132862,3,3
1136,132921,3,3
1136,132958,3,3
1136,135028,3,3
1136,135046,3,3
1136,135048,2,3
1136,135055,3,3
1136,135072,2,2
1136,135074,2,2
1137,132723,3,3
1137,132755,3,3
1137,132825,3,3
1137,132834,3,3
1137,132862,3,3
1137,132951,3,3
1137,135042,3,3
1137,135049,3,3
1137,135058,1,3
1137,135059,3,1
1137,135075,3,3
1137,135085,3,2
1138,132921,3,3
1138,132922,3,3
1138,132925,2,3
