userId,restoId,rating,service
1019,132856,1,1
1069,135070,1,1
1069,135082,1,1
1069,135108,1,1
1069,132858,1,1
1069,135069,1,1
1069,132846,1,1
1069,132845,1,1
1069,132851,2,1
1069,132847,1,3
1113,135038,2,3
1113,135057,3,3
1113,135085,2,3
1113,135032,1,1
1113,135079,2,3
1113,135046,3,3
1113,132856,1,2
1113,132854,1,1
1104,135039,1,1
1104,132825,2,3
1104,135085,3,3
1104,135030,3,2
1104,135062,2,2
1106,135047,1,1
1106,135052,1,1
1104,132834,2,3
1106,135106,1,1
1106,132754,3,3
1104,135052,2,2
1106,132856,1,2
1104,135032,3,2
1104,135025,3,2
1106,132834,3,2
1104,135047,2,3
1106,135042,3,1
1106,135039,3,2
1052,132866,3,3
1106,135066,3,2
1106,135085,3,3
1104,135033,2,2
1106,135062,3,3
1106,132862,3,3
1106,135030,3,3
1106,135079,3,3
1106,135064,3,3
1052,132869,3,3
1052,132870,2,2
1104,135041,2,3
1079,134986,3,3
1079,134976,2,2
1079,132768,3,3
1079,132766,2,3
1045,132825,3,2
1045,135064,1,1
1045,132856,2,3
1045,135085,3,3
1045,135032,1,1
1045,132834,2,2
1045,135052,2,3
1045,135060,3,3
1045,135051,3,3
1045,135041,2,3
1009,132754,2,3
1009,132862,3,2
1009,135060,2,2
1009,135059,3,2
1009,132834,3,3
1009,135058,2,2
1009,135038,3,3
1009,132825,2,2
1009,135052,3,2
1009,135063,1,1
1009,135079,2,3
1016,132834,3,3
1016,135042,2,3
1016,135032,3,3
1016,135106,3,3
1016,132856,3,3
1016,135045,3,3
1016,135060,3,3
1016,135066,3,3
1016,135085,3,3
1016,135052,3,3
1016,132862,3,3
1016,135051,3,3
1016,135062,3,3
1047,132875,1,1
1047,132877,1,1
1047,132884,1,1
1095,132872,2,3
1095,135034,3,3
1095,135058,2,3
1034,135086,2,2
1095,132861,2,2
1034,135049,1,1
1034,132723,2,1
1095,132723,3,3
1095,135086,2,3
1095,135055,3,3
1007,135058,2,3
1007,135085,2,3
1095,135064,2,2
1095,135035,3,3
1095,135072,3,3
1007,135025,2,2
1007,135032,2,2
1007,135086,1,1
1007,132572,2,2
1007,135038,2,2
1078,132885,2,2
1099,135076,2,2
1099,132834,3,3
1008,132866,2,2
1008,132858,2,3
1099,135043,3,3
1099,132885,1,1
1008,132854,3,3
1099,132872,2,2
1008,135108,2,2
1008,132851,2,2
1099,132856,2,2
1008,132869,2,2
1099,135066,2,2
1008,135069,2,2
1099,135038,1,2
1099,135060,3,3
1099,135045,2,2
1008,132846,2,2
1008,135054,2,2
1099,135042,2,2
1040,132773,2,2
1040,134999,2,2
1040,135013,3,3
1040,135019,2,3
1121,135021,1,1
1110,135021,2,3
1110,132767,3,3
1110,135013,3,3
1110,134999,3,3
1121,135019,3,3
1121,132767,3,3
1121,134999,3,3
1042,132768,3,3
1042,135021,2,3
1042,134996,3,3
1013,135079,2,2
1013,135072,3,2
1013,135085,2,3
1013,135076,2,2
1054,135062,3,3
1054,135060,3,3
1054,135039,3,3
1054,135052,3,3
1054,132856,3,3
1054,135051,3,3
1054,135025,3,3
1054,135041,3,3
1054,135038,3,2
1054,135032,2,2
1054,135045,3,2
1042,134986,3,3
1042,134992,2,3
1111,132845,3,3
1111,135071,3,3
1111,132858,2,2
1111,132854,3,3
1111,132877,2,2
1037,135071,2,1
1111,132851,3,2
1111,135108,3,2
1111,132869,1,1
1037,132869,2,2
1111,132870,1,1
1037,132851,3,3
1111,132847,1,1
1111,135082,2,1
1037,132854,2,3
1015,132845,2,2
1015,132866,1,2
1015,132870,1,1
1015,135054,2,2
1015,132869,3,3
1015,132851,2,2
1015,132877,2,2
1128,132872,1,1
1062,132872,1,1
1101,135039,2,2
1101,135027,3,2
1101,135073,2,2
1101,135106,1,1
1101,132856,2,1
1101,135032,3,3
1101,135038,3,3
1101,135051,3,1
1101,135052,3,2
1101,135041,1,1
1001,135085,1,2
1001,135040,2,2
1001,135039,2,2
1001,135045,2,2
1001,135033,2,2
1001,135025,3,3
1001,135051,2,2
1135,135085,1,1
1135,135106,1,1
1135,135052,1,1
1135,135041,1,1
1032,132872,2,2
1032,135058,3,2
1032,135079,3,3
1032,135085,2,2
1032,135042,1,2
1032,132856,2,2
1135,132825,1,1
1135,132834,1,1
1032,135038,2,2
1032,132834,2,2
1032,135060,2,2
1135,135058,1,1
1032,135032,1,1
1135,135063,1,1
1135,132856,1,1
1135,135045,1,1
1135,135028,1,1
1135,135032,1,1
1135,135042,1,1
1135,135060,1,1
1048,135049,2,1
1048,135026,3,3
1048,135034,3,3
1048,135048,1,2
1048,135065,3,3
1048,132755,3,3
1048,132723,3,3
1062,135085,1,1
1062,135053,1,1
1092,135071,2,1
1062,132825,1,1
1092,135085,1,1
1062,135052,1,1
1092,135046,1,1
1062,135062,1,1
1092,132572,2,1
1062,135038,1,1
1062,135045,1,1
1092,135025,3,2
1062,132834,1,1
1092,132723,2,2
1051,134996,2,2
1013,132875,3,3
1085,135043,3,3
1085,132885,1,1
1085,135050,3,3
1085,135076,3,3
1085,135081,3,3
1109,135028,3,3
1109,132856,2,2
1085,135042,1,1
1085,135059,3,3
1109,132825,3,3
1085,132872,1,3
1085,135055,3,3
1109,135032,3,3
1085,132825,3,3
1109,135063,3,3
1109,135042,3,3
1109,135058,3,3
1109,135085,3,3
1109,135038,3,3
1109,132872,2,2
1078,135081,2,2
1078,135060,3,3
1078,135106,3,3
1078,135041,3,2
1078,132834,1,3
1078,135052,3,3
1019,135079,1,1
1102,132846,3,3
1098,132885,2,2
1098,135060,3,2
1098,132856,2,3
1046,135026,2,1
1122,135066,3,2
1122,135065,3,3
1122,132872,3,3
1122,135058,3,1
1122,132834,3,2
1122,132754,3,2
1122,135079,3,3
1122,135038,3,3
1122,135085,3,3
1122,135030,3,2
1122,135064,2,2
1122,135053,3,3
1138,132921,3,3
1138,132922,3,3
1138,132925,2,3
1013,132921,3,3
1098,135085,2,3
1098,132825,2,2
1098,135079,3,2
1098,135032,3,2
1098,135038,2,2
1098,132861,3,3
1098,135046,2,3
1098,132862,2,3
1098,132921,2,3
1034,132884,1,1
1034,135055,1,1
1034,135035,2,2
1033,135065,2,2
1033,135028,3,2
1033,135085,3,3
1033,135046,3,2
1033,135045,3,2
1033,132951,3,2
1033,132572,2,1
1033,132921,3,2
1033,135075,3,2
1033,135038,2,2
1033,135030,3,2
1089,135058,2,2
1089,135064,2,2
1089,135028,2,2
1089,132951,2,2
1003,135064,1,1
1089,132921,2,2
1003,132825,3,3
1089,132754,2,2
1003,135075,3,3
1089,135026,2,2
1003,132862,2,3
1089,132872,2,2
1089,135085,2,2
1003,135041,1,2
1089,135072,2,2
1089,132834,2,2
1003,132937,3,3
1089,132875,2,2
1089,135038,1,1
1003,132922,3,3
1091,132825,1,2
1091,135075,3,3
1089,135079,1,1
1003,132723,3,3
1091,132861,2,2
1003,132755,3,3
1091,132875,2,3
1003,135080,3,2
1091,135086,2,2
1003,135079,3,3
1027,135066,1,1
1091,135080,1,2
1027,132921,2,2
1091,132572,3,3
1027,135052,2,2
1091,132884,3,3
1091,135035,2,2
1027,132937,2,2
1027,132951,2,2
1027,132925,2,2
1027,132872,2,2
1027,132875,2,2
1027,135085,2,2
1027,135042,2,2
1027,135062,2,2
1029,135047,2,2
1029,135059,3,2
1029,132937,2,2
1029,135085,2,2
1029,132834,1,2
1029,132754,1,1
1029,132825,2,2
1029,132921,2,2
1029,132862,2,2
1029,132922,2,2
1086,135063,2,2
1086,132921,2,2
1086,135085,3,2
1086,132922,3,2
1086,132937,3,1
1086,135045,3,3
1086,135041,3,3
1086,135060,2,2
1086,132951,2,2
1019,132921,1,1
1019,132834,1,1
1137,132951,3,3
1019,135062,1,1
1019,135086,1,1
1137,135085,3,2
1137,132834,3,3
1090,132572,2,2
1137,132862,3,3
1137,135058,1,3
1137,135059,3,1
1137,135062,3,3
1137,132825,3,3
1137,132723,3,3
1137,132755,3,3
1137,135042,3,3
1137,132884,3,3
1137,135049,3,3
1137,135075,3,3
1114,132825,1,1
1114,135065,1,1
1114,135058,1,1
1114,132723,1,1
1114,132951,1,1
1114,132872,2,2
1114,132834,1,1
1114,135072,1,1
1114,132754,1,1
1114,132755,2,3
1061,132825,2,3
1061,135048,3,3
1061,132921,2,3
1061,135026,3,3
1061,132723,3,3
1061,135075,3,3
1061,135034,3,3
1061,135041,3,3
1013,132572,2,2
1013,135075,3,3
1061,135046,2,3
1061,132572,2,3
1061,135058,2,2
1046,135044,2,2
1046,135065,3,3
1046,132921,3,2
1046,135085,2,3
1046,132572,2,3
1046,135058,3,3
1046,132951,2,2
1046,132861,2,3
1041,135001,2,2
1041,134983,3,3
1041,135021,3,3
1041,134992,3,3
1041,132768,3,3
1041,135109,2,3
1004,132954,3,3
1004,132955,3,3
1004,132958,3,3
1003,132754,3,3
1059,135064,2,2
1059,135075,3,3
1059,135028,2,2
1061,132834,2,3
1061,135086,2,2
1061,132754,3,3
1061,135080,3,3
1090,135062,3,3
1090,135052,3,3
1112,135047,1,1
1112,135026,2,2
1112,135064,1,2
1090,132862,3,3
1057,135070,2,2
1112,132954,1,1
1057,135043,2,2
1112,135079,2,1
1112,135062,1,1
1090,135051,2,3
1090,132954,3,3
1112,135048,1,1
1057,132954,2,1
1112,135086,1,1
1061,132955,3,3
1112,132921,2,1
1061,132958,3,3
1112,135046,1,1
1090,135085,3,3
1112,132572,1,1
1090,132922,3,3
1025,132866,3,2
1057,135080,2,2
1112,132834,2,1
1057,132825,2,2
1112,132862,2,2
1061,132954,3,2
1025,132877,2,2
1057,135064,2,2
1057,135046,2,1
1090,135025,3,3
1090,132925,3,3
1057,132862,2,1
1057,135075,1,2
1025,132847,3,2
1057,135030,2,1
1025,135071,3,3
1057,132834,2,1
1025,132958,2,1
1025,132825,1,1
1025,135028,3,2
1025,135047,2,2
1025,132846,3,3
1025,135064,3,3
1025,132830,3,3
1097,135079,3,2
1097,135058,3,2
1097,132954,2,2
1097,132958,3,2
1097,135026,2,1
1059,132955,3,2
1059,135044,3,2
1059,132862,1,1
1059,135085,3,3
1059,135030,3,3
1128,135053,1,1
1059,132825,3,2
1059,132754,3,3
1128,135058,1,1
1128,132875,1,1
1128,135079,1,1
1128,132925,1,1
1128,135064,1,1
1128,132921,1,1
1128,135060,1,1
1128,132954,1,1
1128,132951,1,1
1097,132921,3,3
1097,132955,3,3
1097,132884,2,2
1097,135049,3,2
1097,135034,3,3
1006,132954,2,2
1006,135079,2,2
1006,132875,3,3
1006,135026,3,3
1006,132922,3,2
1006,132572,2,1
1006,135075,2,2
1006,132825,2,2
1006,135048,2,2
1006,135030,2,2
1006,132884,3,3
1131,135054,3,2
1131,132869,2,3
1131,132866,3,3
1131,135082,1,2
1131,132851,3,3
1131,132870,1,3
1073,135062,1,1
1073,132572,1,1
1073,135064,1,1
1073,135080,1,1
1073,132951,1,1
1073,132954,1,1
1073,135052,1,1
1073,132834,1,1
1073,135060,1,1
1073,135065,1,1
1073,132862,1,1
1049,132921,1,1
1049,135042,1,1
1049,135032,1,1
1049,135051,1,1
1049,135085,1,1
1049,132862,1,1
1049,135052,1,1
1058,135076,3,3
1058,135043,2,3
1058,135058,3,3
1058,135053,3,2
1058,132885,2,2
1058,135050,2,1
1058,132872,3,3
1058,135066,2,2
1002,132921,3,2
1002,135062,2,3
1002,135106,2,2
1002,132825,3,3
1002,135052,2,2
1002,132862,3,3
1096,132875,3,3
1002,135059,2,3
1002,135041,3,2
1002,132925,2,2
1002,135085,2,2
1096,135025,3,3
1096,135072,2,3
1096,135064,2,2
1096,135086,2,1
1096,135055,3,3
1136,135074,2,2
1096,135026,3,3
1136,132862,3,3
1096,132955,3,3
1136,132921,3,3
1136,135072,2,2
1096,132723,2,3
1136,135055,3,3
1136,135064,2,2
1096,132958,2,3
1096,135075,2,3
1136,132958,3,3
1136,135048,2,3
1136,135046,3,3
1136,135028,3,3
1097,135086,3,1
1097,135053,3,3
1097,132861,3,3
1058,135062,3,3
1058,135055,3,3
1010,135053,2,2
1010,135058,2,1
1010,135079,1,1
1003,135059,3,3
1010,135064,1,3
1010,135047,2,2
1010,135065,2,2
1102,132854,3,3
1102,132858,3,3
1010,135042,3,3
1102,132870,3,3
1010,135076,2,3
1102,132847,3,3
1013,132951,3,3
1013,135060,2,2
1028,132732,2,2
1028,132733,2,2
1028,135104,1,2
1050,132732,1,2
1050,132609,1,1
1050,132608,1,1
1050,132560,1,3
1050,132740,1,3
1050,132594,1,3
1050,132584,1,1
1028,132740,2,2
1129,132706,1,1
1129,132654,1,1
1028,132630,3,3
1028,132663,1,1
1028,132613,3,3
1087,132667,3,3
1087,135104,2,3
1087,132660,2,2
1087,132732,3,3
1087,132740,2,3
1087,132560,2,3
1087,132594,2,3
1087,132663,2,3
1065,132626,2,1
1065,132706,3,2
1129,132561,2,3
1065,132665,2,2
1129,132665,1,1
1065,132561,2,2
1039,132626,3,3
1039,132564,2,2
1065,132654,2,2
1039,132665,2,2
1130,132654,1,1
1130,132561,1,1
1130,132626,1,1
1130,132706,2,3
1043,132608,2,2
1043,132609,2,3
1011,132717,3,3
1043,132613,2,2
1011,132564,2,2
1043,132732,2,2
1043,132630,2,2
1011,132715,2,2
1068,132733,2,2
1068,132594,2,2
1068,132660,1,1
